Videos,Configs,URLs,BG Config,Delete if exists,Is test,Is refine,output,flag,username,timestamp
,/notebooks/storage/aj/animatediff-cli-prompt-travel/config/fix/real_base2.json,"'https://www.tiktok.com/@fukada0318/video/7290017445211819266,
https://www.tiktok.com/@raynavallandingham/video/7309946333593439530,",NA,False,False,False,,,,2023-12-13 04:50:48.150301
['real_base2'],https://www.tiktok.com/@fukada0318/video/7290017445211819266,False,True,False,,,,2023-12-13 05:36:11.460204
